index,Name,Location,Province,Make,link,Address,Phone,Rating,NumberofRating
0,1. ENS LEXUS,"Saskatoon, SK",Saskatchewan,Lexus,https://www.dealerrater.ca/dealer/Ens-Lexus-review-106575/,"631 Brand Ct, Saskatoon, Saskatchewan S7J 5L3",SALES: (306) 653-6777,4.7,66 Lifetime Reviews
0,2. TAYLOR LEXUS,"Regina, SK",Saskatchewan,Lexus,https://www.dealerrater.ca/dealer/Taylor-Lexus-review-40310/,"655 Broad Street, Regina, Saskatchewan S4R 1X5",SALES: (306) 569-8777,5,1 Lifetime Review
0,1. KOCH FORD LINCOLN,"Edmonton, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Koch-Ford-Lincoln-review-38427/,"5121 Gateway Blvd NW, Edmonton, Alberta T6H 5W5",SALES: (780) 434-8411 SERVICE: (780) 809-4681 PARTS: (780) 434-8411,4.5,390 Lifetime Reviews
0,2. WOODRIDGE FORD LINCOLN LTD,"Calgary, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Woodridge-Ford-Lincoln-Ltd-review-34953/,"11580 24 Street Southeast, Calgary, Alberta T2Z 3K1",SALES: (403) 253-2211 SERVICE: (403) 253-2211 PARTS: (403) 252-7611,4.3,215 Lifetime Reviews
0,3. COLLEGE FORD LINCOLN LTD.,"Lethbridge, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/College-Ford-Lincoln-Ltd-review-32198/,"3975-1st Avenue South , Lethbridge, Alberta T1J 4P8",SALES: (403) 329-0333,5,15 Lifetime Reviews
0,4. ZAROWNY MOTORS,"St. Paul , AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Zarowny-Motors-review-34973/,"5508-50th Ave , St. Paul , Alberta T0A 3A1",SALES: (780) 645-4468,5,32 Lifetime Reviews
0,5. BIG M FORD LINCOLN,"Medicine Hat , AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Big-M-Ford-Lincoln-review-31830/,"1312 Trans Canada Way SE , Medicine Hat , Alberta T1B 3Z9",SALES: (403) 527-4406,4.8,10 Lifetime Reviews
0,6. UNIVERSAL FORD LINCOLN,"Calgary, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Universal-Ford-Lincoln-review-34701/,"2800 Barlow Trail NE, Calgary, Alberta T1Y 1A2",SALES: (403) 291-2800,4.5,85 Lifetime Reviews
0,7. HANSEN FORD LINCOLN,"Grande Prairie, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Hansen-Ford-Lincoln-review-33032/,"10101-112th Street , Grande Prairie, Alberta T8V 8H6",SALES: (780) 538-4044,4.1,37 Lifetime Reviews
0,8. WATERLOO FORD LINCOLN SALES,"Edmonton, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Waterloo-Ford-Lincoln-Sales-review-34836/,"11420 - 107th Avenue, Edmonton, Alberta T5H 0Y5",SALES: (780) 423-4330,4,66 Lifetime Reviews
0,9. OKOTOKS FORD LINCOLN,"Okotoks, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Okotoks-Ford-Lincoln-review-33839/,"4 Westland Rd, Okotoks, Alberta T1S 1N1",SALES: (403) 938-2222,3,38 Lifetime Reviews
0,10. MGM FORD LINCOLN SALES,"Red Deer, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/MGM-Ford-Lincoln-Sales-review-33383/,"3010-50 Ave, Red Deer, Alberta T4R 1M5",SALES: (403) 346-6621,1,2 Lifetime Reviews
0,11. HANSEN FORD LINCOLN,"Beaverlodge, AB",Alberta,Lincoln,https://www.dealerrater.ca/dealer/Hansen-Ford-Lincoln-review-32819/,"202-10th St , Beaverlodge, Alberta T0H 0C0",SALES: (780) 354-2241,N/A,0 Lifetime Reviews
0,1. STEVE MARSHALL FORD LINCOLN,"Nanaimo, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Steve-Marshall-Ford-Lincoln-review-34470/,"3851 Shenton Rd, Nanaimo, British Columbia V9T 2H1",SALES: (250) 758-7311,4.9,115 Lifetime Reviews
0,2. CAM CLARK FORD LINCOLN,"North Vancouver, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Cam-Clark-Ford-Lincoln-review-31995/,"833 Automall Dr, North Vancouver, British Columbia V7P 3R8",SALES: (604) 980-2411,4.8,227 Lifetime Reviews
0,3. CAM CLARK FORD RICHMOND,"Richmond, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Cam-Clark-Ford-Richmond-review-34152/,"13580 Smallwood Pl, Richmond, British Columbia V6V 2C1",SALES: (604) 273-7331,4.7,337 Lifetime Reviews
0,4. MAINLAND FORD,"Surrey, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Mainland-Ford-review-32291/,"14530 104th Ave, Surrey, British Columbia V3R 1L9",SALES: (604) 588-9921,3.9,144 Lifetime Reviews
0,5. SUBURBAN MOTORS,"Victoria, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Suburban-Motors-review-34506/,"3377 Douglas Street, Victoria, British Columbia V8Z 3L4",SALES: (250) 475-2255,3.9,38 Lifetime Reviews
0,6. KELOWNA FORD LINCOLN,"Kelowna, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Kelowna-Ford-Lincoln-review-33101/,"2540 Enterprise Way , Kelowna, British Columbia V1X 7X5",SALES: (250) 868-2330,3.8,18 Lifetime Reviews
0,7. DAMS FORD LINCOLN SALES LTD,"Surrey, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Dams-Ford-Lincoln-Sales-Ltd-review-39866/,"19330 Langley Bypass, Surrey, British Columbia V3S 7R2",SALES: (604) 532-9921,3.5,12 Lifetime Reviews
0,8. KAMLOOPS FORD LINCOLN,"Kamloops, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/Kamloops-Ford-Lincoln-review-33081/,"940 Halston Ave, Kamloops, British Columbia V2B 2B8",SALES: (250) 376-7266,3.5,4 Lifetime Reviews
0,9. WEST COAST FORD LINCOLN,"Maple Ridge, BC",British-Columbia,Lincoln,https://www.dealerrater.ca/dealer/West-Coast-Ford-Lincoln-review-34856/,"20370 Lougheed Highway, Maple Ridge, British Columbia V2X 2P8",SALES: (604) 465-5434,1.4,8 Lifetime Reviews
0,1. CAPITAL FORD WINNIPEG,"Winnipeg, MB",Manitoba,Lincoln,https://www.dealerrater.ca/dealer/Capital-Ford-Winnipeg-review-26320/,"555 Empress Street, Winnipeg, Manitoba R3G 3H1",SALES: (204) 772-2411 SERVICE: (204) 772-2411 PARTS: (204) 772-2411,4.7,804 Lifetime Reviews
0,2. VICKAR FORD,"Winnipeg, MB",Manitoba,Lincoln,https://www.dealerrater.ca/dealer/Vickar-Ford-review-33911/,"2000 Main St., Winnipeg, Manitoba R2V 2B8",SALES: (888) 556-5091,4.6,125 Lifetime Reviews
0,1. RIVERVIEW FORD LINCOLN,"Fredericton, NB",New-Brunswick,Lincoln,https://www.dealerrater.ca/dealer/Riverview-Ford-Lincoln-review-34169/,"970 Hanwell Rd, Fredericton, New Brunswick E3B 5C2",SALES: (506) 453-0400,4.4,30 Lifetime Reviews
0,1. CABOT FORD LINCOLN,"St. John's, NL",Newfoundland-and-Labrador,Lincoln,https://www.dealerrater.ca/dealer/Cabot-Ford-Lincoln-review-31987/,"177 Kenmount Rd, St. John's, Newfoundland and Labrador A1B 3P9",SALES: (709) 722-6600,3.4,26 Lifetime Reviews
0,1. TUSKET FORD,"Tusket , NS",Nova-Scotia,Lincoln,https://www.dealerrater.ca/dealer/Tusket-Ford-review-34686/,"4143 Hwy 308 , Tusket , Nova Scotia B0W 3M0",SALES: (888) 407-5281,5,1 Lifetime Review
0,2. FAIRLEY AND STEVENS,"Dartmouth, NS",Nova-Scotia,Lincoln,https://www.dealerrater.ca/dealer/Fairley-and-Stevens-review-32548/,"580 Windmill Rd, Dartmouth, Nova Scotia B3B 1B5",SALES: (902) 463-1220,4.5,43 Lifetime Reviews
0,3. STEELE FORD LINCOLN,"Halifax, NS",Nova-Scotia,Lincoln,https://www.dealerrater.ca/dealer/Steele-Ford-Lincoln-review-34453/,"3773 Windsor St, Halifax, Nova Scotia B3K 5M2",SALES: (902) 453-1130,3.3,31 Lifetime Reviews
0,1. COURTESY FORD LINCOLN,"London, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Courtesy-Ford-Lincoln-review-32247/,"684 Wharncliffe Rd S, London, Ontario N6J 2N4",SALES: (519) 680-1200 SERVICE: (888) 896-3583 PARTS: (888) 904-2436,4.9,"1,698 Lifetime Reviews"
0,2. WHITEOAK FORD LINCOLN SALES,"Mississauga, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Whiteoak-Ford-Lincoln-Sales-review-34907/,"3285 Mavis Rd, Mississauga, Ontario L5C 1T7",SALES: (905) 270-8210 SERVICE: (905) 270-8211 PARTS: (905) 270-7500,4.8,492 Lifetime Reviews
0,3. NORTHWAY FORD LINCOLN,"Brantford, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Northway-Ford-Lincoln-review-33797/,"388 King George Rd , Brantford, Ontario N3T 5L8",SALES: (888) 531-5344 SERVICE: (888) 742-8536 PARTS: (888) 742-8536,4.8,"1,016 Lifetime Reviews"
0,4. YORKDALE FORD LINCOLN,"Toronto, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Yorkdale-Ford-Lincoln-review-34968/,"3130 Dufferin St, Toronto, Ontario M6A 2S6",SALES: (416) 787-4534 SERVICE: (416) 787-7729 PARTS: (416) 789-7281,4.8,439 Lifetime Reviews
0,5. ERIC CAMPBELL FORD LINCOLN,"Exeter, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Eric-Campbell-Ford-Lincoln-review-32516/,"165 Main St N, Exeter, Ontario N0M 1S3",SALES: (519) 235-1380,5,23 Lifetime Reviews
0,6. GROGAN FORD LINCOLN INC,"Watford, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Grogan-Ford-Lincoln-Inc-review-32773/,"5437 Nauvoo Road, Watford, Ontario N0M 2S0",SALES: (519) 849-7000,5,4 Lifetime Reviews
0,7. OAK-LAND FORD LINCOLN SALES LTD,"Oakville, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Oak-land-Ford-Lincoln-Sales-Ltd-review-33822/,"570 Trafalgar Rd , Oakville, Ontario L6J 3J2",SALES: (905) 844-3273,5,3 Lifetime Reviews
0,8. PERFORMANCE FORD,"Windsor, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Performance-Ford-review-33963/,"1150 Provincial Rd, Windsor, Ontario N8W 5W1",SALES: (51) 979-2650,5,18 Lifetime Reviews
0,9. POLITO FORD LINCOLN SALES,"Lindsay, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Polito-Ford-Lincoln-Sales-review-34032/,"2 Harvest St, Lindsay, Ontario K9V 4S5",SALES: (705) 328-3673,5,4 Lifetime Reviews
0,10. REVELL FORD LINCOLN,"Verona, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Revell-Ford-Lincoln-review-34134/,"6715 Road 38 , Verona, Ontario K0H 2W0",SALES: (888) 714-4341,5,6 Lifetime Reviews
0,11. EXPRESSWAY MOTORS,"New Hamburg , ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Expressway-Motors-review-32544/,"Hwy #7 & 8 , New Hamburg , Ontario N3A 1A3",SALES: (519) 662-3900,4.9,9 Lifetime Reviews
0,12. WAYNE PITMAN FORD LINCOLN,"Guelph, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Wayne-Pitman-Ford-Lincoln-review-34842/,"895 Woodlawn Rd W, Guelph, Ontario N1K 1B7",SALES: (519) 824-6400,4.9,33 Lifetime Reviews
0,13. AIRPORT FORD LINCOLN SALES LIMITED,"Hamilton, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Airport-Ford-Lincoln-Sales-Limited-review-31545/,"49 Rymal Rd E, Hamilton, Ontario L9B 1B9",SALES: (905) 388-6396,4.8,437 Lifetime Reviews
0,14. MCALPINE FORD LINCOLN SALES,"Aurora, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/McAlpine-Ford-Lincoln-Sales-review-33499/,"15815 Yonge St, Aurora, Ontario L4G 1P4",SALES: (905) 841-0800,4.8,58 Lifetime Reviews
0,15. TRILLIUM FORD LINCOLN LTD,"Alliston, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Trillium-Ford-Lincoln-Ltd-review-34063/,"Simcoe Road Highway 89 P.O. Box 849, Alliston, Ontario L9R 1V2",SALES: (866) 672-6111,4.8,53 Lifetime Reviews
0,16. COLONY FORD LINCOLN,"Brampton, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Colony-Ford-Lincoln-review-32205/,"300 Queen St E, Brampton, Ontario L6V 1C2",SALES: (888) 694-8066,4.7,270 Lifetime Reviews
0,17. FINES FORD LINCOLN,"Bolton, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Fines-Ford-Lincoln-review-32569/,"10 Simona Dr, Bolton, Ontario L7E 4C7",SALES: (905) 857-1252,4.7,51 Lifetime Reviews
0,18. JAMES BRADEN FORD,"Kingston, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/James-Braden-Ford-review-33017/,"505 Canatara Court, Kingston, Ontario K7M 7L1",SALES: (888) 694-8056,4.7,99 Lifetime Reviews
0,19. MAITLAND FORD LINCOLN SALES,"Sault Ste Marie, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Maitland-Ford-Lincoln-Sales-review-33420/,"1124 Great Northern Rd, Sault Ste Marie, Ontario P6A 5K7",SALES: (705) 759-4545,4.7,21 Lifetime Reviews
0,20. MARIGOLD FORD LINCOLN SALES,"Whitby, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Marigold-Ford-Lincoln-Sales-review-33435/,"1120 Dundas Street East , Whitby, Ontario L1N 5S4",SALES: (905) 668-5893,4.7,33 Lifetime Reviews
0,21. BAYFIELD FORD LINCOLN,"Barrie, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Bayfield-Ford-Lincoln-review-32409/,"379 Bayfield St, Barrie, Ontario L4M 3C5",SALES: (705) 728-5558,4.6,197 Lifetime Reviews
0,22. EAST-COURT FORD LINCOLN SALES,"Toronto, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/East-Court-Ford-Lincoln-Sales-review-32472/,"4700 Sheppard Ave E, Toronto, Ontario M1S 3V6",SALES: (416) 292-1171,4.6,251 Lifetime Reviews
0,23. ED LEARN FORD LINCOLN,"St Catharines, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Ed-Learn-Ford-Lincoln-review-32489/,"375 Ontario St, St Catharines, Ontario L2R 7P7",SALES: (905) 684-8791,4.6,161 Lifetime Reviews
0,24. HOLIDAY FORD LINCOLN,"Peterborough, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Holiday-Ford-Lincoln-review-32889/,"1555 Lansdowne St W, Peterborough, Ontario K9J 7M3",SALES: (705) 742-5432,4.6,25 Lifetime Reviews
0,25. JIM KEAY FORD LINCOLN,"Ottawa, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Jim-Keay-Ford-Lincoln-review-33034/,"1438 Youville Drive, Ottawa, Ontario K1C 2X8",SALES: (613) 841-1010,4.6,267 Lifetime Reviews
0,26. ST. THOMAS FORD LINCOLN SALES LTD.,"St. Thomas , ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/St-Thomas-Ford-Lincoln-Sales-Ltd-review-34436/,"1012 Talbot Street , St. Thomas , Ontario N5P 1G3",SALES: (519) 637-3673,4.6,37 Lifetime Reviews
0,27. DONWAY FORD SALES LTD,"Toronto, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Donway-Ford-Sales-Ltd-review-32405/,"1975 Eglinton Ave E, Toronto, Ontario M1L 2N1",SALES: (416) 751-2200,4.4,93 Lifetime Reviews
0,28. MARKVILLE FORD LINCOLN,"Unionville, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Markville-Ford-Lincoln-review-33445/,"8210 Kennedy Rd , Unionville, Ontario L3R 5X3",SALES: (905) 474-1350,4.4,75 Lifetime Reviews
0,29. WINEGARD FORD,"Caledonia, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Winegard-Ford-review-34929/,"140 Argyle St S, Caledonia, Ontario N3W 1E5",SALES: (888) 856-9311,4.4,15 Lifetime Reviews
0,30. VICTORY FORD LINCOLN,"Chatham, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Victory-Ford-Lincoln-review-34762/,"301 Richmond St, Chatham, Ontario N7M 1P5",SALES: (519) 436-1430,4.3,14 Lifetime Reviews
0,31. YONGE STEELES FORD LINCOLN SALES LIMITED,"Thornhill, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Yonge-Steeles-Ford-Lincoln-Sales-Limited-review-34965/,"7120 Yonge Street, Thornhill, Ontario L4J 1V8",SALES: (905) 889-7343,4.3,299 Lifetime Reviews
0,32. TERRACE FORD LINCOLN,"Burlington, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Terrace-Ford-Lincoln-review-34575/,"900 Walkers Line, Burlington, Ontario L7N 2G2",SALES: (905) 632-6252,4.1,35 Lifetime Reviews
0,33. FORMULA FORD PICKERING,"Pickering, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Formula-Ford-Pickering-review-32585/,"940 Kingston Road, Pickering, Ontario L1V 1B3",SALES: (905) 420-1449,4,36 Lifetime Reviews
0,34. GALLINGER FORD LINCOLN,"Milton, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Gallinger-Ford-Lincoln-review-32634/,"655 Main St E , Milton, Ontario L9T 3J2",SALES: (905) 875-3673,3.5,4 Lifetime Reviews
0,35. PINE TREE FORD LINCOLN,"Woodbridge, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Pine-Tree-Ford-Lincoln-review-31555/,"100 Auto Park Circle, Woodbridge, Ontario L4L 9T5",SALES: (416) 798-4777,2.5,27 Lifetime Reviews
0,36. BELANGER FORD LINCOLN,"Chelmsford, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Belanger-Ford-Lincoln-review-31805/,"204 Michael St, Chelmsford, Ontario P0M 1L0",SALES: (705) 855-4504,2.4,20 Lifetime Reviews
0,37. LALLY FORD SALES,"Tilbury, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Lally-Ford-Sales-review-34584/,"78 Mill Street West , Tilbury, Ontario N0P 2L0",SALES: (866) 768-0823,2.3,3 Lifetime Reviews
0,38. SHANAHAN FORD LINCOLN SALES,"Newmarket, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Shanahan-Ford-Lincoln-Sales-review-34312/,"18001 Leslie Street, Newmarket, Ontario L3Y 9A4",SALES: (905) 853-5000,2.3,25 Lifetime Reviews
0,39. TWIN HILLS FORD LINCOLN,"Richmond Hill, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Twin-Hills-Ford-Lincoln-review-34688/,"10801 Yonge Street , Richmond Hill, Ontario L4C 3E3",SALES: (905) 884-4441,1.8,28 Lifetime Reviews
0,40. THE LAMBTON MOTORS,"Sarnia, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/The-Lambton-Motors-review-33246/,"101 Indian Rd S, Sarnia, Ontario N7T 3W1",SALES: (519) 464-4000,1.6,1 Lifetime Review
0,41. DONNELLY FORD LINCOLN,"Ottawa, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Donnelly-Ford-Lincoln-review-32401/,"2496 Bank St, Ottawa, Ontario K1V 8S2",SALES: (613) 733-6931,1.5,30 Lifetime Reviews
0,42. DUPUIS FORD LINCOLN,"Casselman, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Dupuis-Ford-Lincoln-review-32456/,"603 St Isidore St, Casselman, Ontario K0A 1M0",SALES: (613) 764-2994,1,2 Lifetime Reviews
0,43. COUNTRY LINCOLN,"Bobcaygeon, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Country-Lincoln-review-113966/,"3284 Highway 36 South, Bobcaygeon, Ontario K0M 1A0",SALES: (705) 738-2393,N/A,0 Lifetime Reviews
0,44. EXPRESSWAY FORD,"Stratford , ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Expressway-Ford-review-32543/,"100 Main St , Stratford , Ontario N4Z 1A1",SALES: (519) 662-3900,N/A,0 Lifetime Reviews
0,45. LINCOLN OF WINDSOR,"Windsor, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Lincoln-of-Windsor-review-114278/,"1150 Provincial Rd , Windsor, Ontario N8W 5W2",SALES: (866) 980-9772,N/A,0 Lifetime Reviews
0,46. MVL FORD LINCOLN,"Bobcaygeon, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/MVL-Ford-Lincoln-review-105757/,"3284 Highway 36 South, Bobcaygeon, Ontario K0M 1A0",SALES: (705) 738-2393,N/A,0 Lifetime Reviews
0,47. PARKWAY FORD LINCOLN,"Waterloo, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Parkway-Ford-Lincoln-review-33913/,"455 King Street North , Waterloo, Ontario N2J 2Z5",SALES: (519) 884-5110,N/A,4 Lifetime Reviews
0,48. PENINSULA FORD LINCOLN,"Owen Sound, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Peninsula-Ford-Lincoln-review-33945/,"Sunset Strip , Owen Sound, Ontario N4K 6H6",SALES: (519) 376-3252,N/A,0 Lifetime Reviews
0,49. PENINSULA FORD LINCOLN LTD,"Port Elgin, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Peninsula-Ford-Lincoln-Ltd-review-33946/,"1040 Goderich Street , Port Elgin, Ontario N0H 2C0",SALES: (519) 832-2424,N/A,0 Lifetime Reviews
0,50. STAUFFER MOTORS LTD,"Tillsonburg, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Stauffer-Motors-Ltd-review-34443/,"685 Broadway St, Tillsonburg, Ontario N4G 4H1",SALES: (519) 842-3646,N/A,0 Lifetime Reviews
0,51. WAYNE PITMAN FORD LINCOLN,"Guelph, ON",Ontario,Lincoln,https://www.dealerrater.ca/dealer/Wayne-Pitman-Ford-Lincoln-review-18592/,"895 Woodlawn Rd. W, Guelph, Ontario N1K 1B7",SALES: (519) 824-6400,N/A,1 Lifetime Review
0,1. FAIR ISLE FORD SALES LTD.,"Charlottetown, PE",Prince-Edward-Island,Lincoln,https://www.dealerrater.ca/dealer/Fair-Isle-Ford-Sales-Ltd-review-32547/,"116 St. Peters Rd, Charlottetown, Prince Edward Island C1A 7K7",SALES: (902) 368-3673,N/A,1 Lifetime Review
0,1. MONTMORENCY FORD LINCOLN,"Brossard , QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Montmorency-Ford-Lincoln-review-33672/,"7225 Boul Taschereau , Brossard , Quebec J4Y 1A1",SALES: (450) 678-9940,5,3 Lifetime Reviews
0,2. DUPONT AND DUPONT FORD LINCOLN,"Gatineau, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Dupont-and-Dupont-Ford-Lincoln-review-32455/,"949 boul Saint-Joseph, Gatineau, Quebec J8Z 1S8",SALES: (819) 778-2751,2.5,5 Lifetime Reviews
0,3. 440 FORD LINCOLN LAVAL,"Laval, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/440-Ford-Lincoln-Laval-review-31493/,"2705 Boulevard Chomedey, Laval, Quebec H7P 0C2",SALES: (450) 666-3673,1.4,6 Lifetime Reviews
0,4. ALBI JOLIETTE FORD LINCOLN INC,"Joliette, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Albi-Joliette-Ford-Lincoln-Inc-review-31559/,"1265 rue De Lanaudière, Joliette, Quebec J6E 3N9",SALES: (450) 759-7750,N/A,0 Lifetime Reviews
0,5. AUTOMOBILES REJEAN LAPORTE ET FILS LTEE,"Saint-Norbert, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Automobiles-Rejean-Laporte-Et-Fils-ltee-review-31714/,"1881 rue Principale, Saint-Norbert, Quebec J0K 3C0",SALES: (450) 836-3783,N/A,0 Lifetime Reviews
0,6. AUTOMOBILES VAL ESTRIE,"Sherbrooke, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Automobiles-Val-Estrie-review-31720/,"4141 rue King O, Sherbrooke, Quebec J1L 1P5",SALES: (819) 563-4466,N/A,0 Lifetime Reviews
0,7. BARIL FORD LINCOLN,"Saint-Hyacinthe, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Baril-Ford-Lincoln-review-31760/,"6875 boul Laurier O, Saint-Hyacinthe, Quebec J2S 9A5",SALES: (514) 454-7070,N/A,0 Lifetime Reviews
0,8. HARDY RINGUETTE AUTOMOBILES,"Val D'Or, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Hardy-Ringuette-Automobiles-review-32824/,"1842 3rd Avenue, Val D'Or, Quebec J9P 4P6",SALES: (819) 874-5151,N/A,0 Lifetime Reviews
0,9. LINCOLN GABRIEL ST-JACQUES,"Montreal, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Lincoln-Gabriel-St-Jacques-review-106271/,"7100 Rue Saint-Jacques, Suite A, Montreal, Quebec H4B 1V2",SALES: (844) 489-7777,N/A,0 Lifetime Reviews
0,10. MASKI FORD DIVISION OF TROIS-RIVIERES FORD LINCOLN,"Louiseville, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Maski-Ford-Division-of-Trois-Rivieres-Ford-Lincoln-review-33460/,"640 boul Saint-Laurent E, Louiseville, Quebec J5V 1H9",SALES: (877) 524-5850,N/A,0 Lifetime Reviews
0,11. MORAND FORD LINCOLN,"Sainte-Catherine , QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Morand-Ford-Lincoln-review-33677/,"4105 Rte 132 , Sainte-Catherine , Quebec J5C 1V9",SALES: (450) 632-1340,N/A,0 Lifetime Reviews
0,12. OSTIGUY FORD LINCOLN,"Richelieu, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Ostiguy-Ford-Lincoln-review-33872/,"400 boul Richelieu, Richelieu, Quebec J3L 3R8",SALES: (450) 658-1717,N/A,0 Lifetime Reviews
0,13. TROIS-RIVIERES FORD LINCOLN,"Trois-Rivieres, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/Trois-Rivieres-Ford-Lincoln-review-34673/,"7100 boul Gene-H.-Kruger, Trois-Rivieres, Quebec G9A 5A7",SALES: (819) 370-3315,N/A,1 Lifetime Review
0,14. WEST ISLAND FORD LINCOLN,"Dollard-Des-Ormeaux, QC",Quebec,Lincoln,https://www.dealerrater.ca/dealer/West-Island-Ford-Lincoln-review-106598/,"3850, boul des Sources, Dollard-Des-Ormeaux, Quebec H9B 2C8",SALES: (514) 683-3850,N/A,0 Lifetime Reviews
0,1. CAPITAL FORD LINCOLN INC.,"Regina, SK",Saskatchewan,Lincoln,https://www.dealerrater.ca/dealer/Capital-Ford-Lincoln-Inc-review-37149/,"1201 Pasqua Street North, Regina, Saskatchewan S4X 4P7",SALES: (306) 543-5410 SERVICE: (306) 543-5410 PARTS: (306) 543-5410,4.9,"2,760 Lifetime Reviews"
0,2. KNIGHT FORD LINCOLN,"Moose Jaw, SK",Saskatchewan,Lincoln,https://www.dealerrater.ca/dealer/Knight-Ford-Lincoln-review-34769/,"661 Thatcher Drive East, Moose Jaw, Saskatchewan S6J 1L8",SALES: (306) 693-3673,4.9,544 Lifetime Reviews
