Reg Num,Name,Address,Status,Phone,Broker
3546,ESTATE RISK PROTECTION PLAN INC.,"30, DUKE ST WEST, SUITE #405, KITCHENER, ONTARIO, CANADA, N2H 3W5",Corporation,+1(855)636-3777,"DALTON, RONALD SCOT"
3983,ETC INSURANCE INC.,"120 DUFFIELD DRIVE, 2ND FLOOR, MARKHAM, ONTARIO, CANADA, L6G 1B5",Corporation,+1(905)258-8008,"KWOK, CALVIN"
693,ETHERINGTON INS - GEORGETOWN,"112, MAIN S ST, 207, GEORGETOWN, ONTARIO, CANADA, L7G 3E4",Corporation,,
3,ETHERINGTON INS - NORTH BAY,"271, LAVIGNE ROAD, NORTH BAY, , CANADA,",Corporation,,
693,ETHERINGTON INSURANCE BROKERS LTD.,"179, SIMCOE AVENUE, KESWICK, ONTARIO, CANADA, L4P 2H6",Corporation,+1(905)476-1717,"MCDERMOTT, BRYAN EDWARD"
3970,"EUCLID TRANSACTIONAL, LLC","C/O CPG, 100 EXCHANGE DRIVE, STE 7, BRAMPTON, ONTARIO, CANADA, L6S 0C8",Corporation,+1(905)796-5444,"THORNE, BRUCE R"
2913,EYTON-JONES ASSURANCE INC.,"186, SUTTON PL., SUITE 120, BEACONFIELD, QUEBEC, CANADA, H9W 5S3",Corporation,+1(514)695-6772,"EYTON-JONES, LYNN MARGARET"
3,F.H . ROWAT - GATINEAU,"216, CHEMIN D'AYLMER, GATINEAU, QUEBEC, CANADA, J9H 4A8",Corporation,819-684-0555,"MELLOUL, JEAN-YVES"
3859,"FALVEY CARGO UNDERWRITING, LTD.","517-710 , DORVAL DRIVE, OAKVILLE, ONTARIO, CANADA, L6K 3V7",Wholesaler / MGA,2012539711,"THERRIEN, ISABELLE"
3763,"FALVEY INSURANCE SERVICES, (CANADA) ULC","517-710 , DORVAL DRIVE, OAKVILLE, ONTARIO, CANADA, L6K 3V7",Corporation,201-253-9711,"THERRIEN, ISABELLE"
3040,FCT INSURANCE SERVICES INC.,"595, BAY STREET, SUITE 900, TORONTO, ONTARIO, CANADA, M5G 2E3",Corporation,+1(416)597-0008,"GELSTON, JOHN WILLIAM"
3244,FENA INSURANCE SOLUTIONS INC.,"4850, DORCHESTER ROAD, NIAGARA FALLS, ONTARIO, CANADA, L2E 6N9",Corporation,+1(905)356-3362,"MURACO, JACK ANTHONY"
3089,FENN & FENN INSURANCE PRACTICE INC.,"Fenn & Fenn Insurance Practice Inc , 70 Main Street South, Newmarket, Ontario, C",Corporation,+1(905)836-6066,"FENN, DANIELLE"
3557,FERRARI & ASSOCIATES INSURANCE & FIN SRVS O/B 2250898 ONT INC,"7675, HIGHWAY 27, UNIT 20, VAUGHAN, ONTARIO, CANADA, L4L 4M5",Corporation,+1(905)856-9199,"LUBJA, MARY"
3930,FIRST CHOICE INSURANCE BROKERS LTD.,"#203- 50 COMMERCIAL AVENUE, AJAX, ONTARIO, CANADA, L1S 2H5",Corporation,+1(905)683-8484,"AMOAKO, GEORGE"
3435,FIVE STAR INSURANCE BROKERS LTD,"270, ORENDA ROAD, SUITE 200, BRAMPTON, ONTARIO, CANADA, L6T 4X6",Corporation,+1(905)459-0555,"PURJE, EERIK"
3,FIVESTAR INSURANCE-BRAMPTON,"8501, MISSISSAUGA ROAD, SUITE #101, BRAMPTON, ONTARIO, CANADA, L6Y 0C1",Corporation,,"PURJE, EERIK"
3381,FORSTAR INSURANCE BROKERS INC.,"117, BESSEY COURT, UNIT 46, BALLINAFAD, ONTARIO, CANADA, N0B1H0",Corporation,+1(905)702-5344,"MESSIER, JONATHAN BRUCE"
3373,FOSTER PARK BROKERS INC.,"200, 17704-103 AVENUE, EDMONTON, ALBERTA, CANADA, T5S 1J9",Corporation,+1(780)489-4961,"WIENS, MARK ELTON"
3855,FREEDOM INSURANCE BROKERS INC.,"9019 BAYVIEW AVE, STE 214, RICHMOND HILL, ONTARIO, CANADA, L4B 3M6",Corporation,+1(416)278-5100,"NARANG, SACHIN"
3440,FRITH INSURANCE BROKERS INC.,"17817 LESLIE ST, STE 36, NEWMARKET, ONTARIO, CANADA, L3Y 8C6",Corporation,+1(905)895-5700,"MCCABE, JOSEPH VINCENT"
3,FRONT ROW - VANCOUVER,"602, – 1788 WEST BROADWAY, VANCOUVER, BRITISH COLUMBIA, CANADA, V6J 1Y1",Corporation,604-684-3411,"SCHLEIFER, DAMIAN DAVID"
3436,FRONT ROW INSURANCE BROKERS INC.,"25, ADELAIDE E ST, 500, TORONTO, ONTARIO, CANADA, M5C 3A1",Corporation,+1(416)642-5200,"SCHLEIFER, DAMIAN DAVID"
3813,"FS INSURANCE BROKERS, INC.","400 Campus Drive, Suite 101, Collegeville, PA, USA, 19426",Corporation,+1(617)868-5000,"LEE, JOHN JOSEPH"
2283,FSB COMMERCIAL LTD.,"385, CONNIE CRESCENT, CONCORD, ONTARIO, CANADA, L4K 5R2",Corporation,+1(905)731-5177,"BROWN, PAUL"
3068,FSB ELITE LTD.,"385, CONNIE CRESCENT, CONCORD, ONTARIO, CANADA, L4K 5R2",Corporation,+1(905)731-5177,"BROWN, PAUL"
3732,FSB SELECT LTD.,"385, CONNIE CRESCENT, CONCORD, ONTARIO, CANADA, L4K 5R2",Wholesaler / MGA,+1(905)731-5177,"BROWN, PAUL"
38,G & B ALLEN INSURANCE BROKERS LIMITED,"45, DOMINION STREET, WARKWORTH, ONTARIO, CANADA, K0K 3K0",Corporation,+1(705)924-2632,"ALLEN, BRYCE PETER DUNCAN"
3,G&B ALLEN-CAMBELLFORD,"97, FRONT STREET NORTH, P.O. BOX 758, CAMPBELLFORD, ONTARIO, CANADA, K0L 1L0",Corporation,705-653-1850,"ALLEN, BRYCE PETER DUNCAN"
1397,G.R. MCBRIDE & CO. LIMITED,"18 WYNFORD DRIVE, STE 718, TORONTO, ONTARIO, CANADA, M3C 3S2",Corporation,+1(416)364-3468,"MCBRIDE, GORDON R."
3641,GAME DAY INSURANCE INC.,"435 MCNEILLY ROAD, STE 203, STONEY CREEK, ONTARIO, CANADA, L8E 5E3",Wholesaler / MGA,+1(905)575-1122,"HOGAN, PATRICK FLOYD"
1913,GENERATIONS INSURANCE INC.,"1574, KINGSTON ROAD, SCARBOROUGH, ONTARIO, CANADA, M1N 1S2",Corporation,+1(416)698-9800,"MUNRO, CLAIRE FIONA"
3517,GEOFF ROBINSON INSURANCE BROKERS INC.,"5492, TRAFALGAR ROAD, ERIN, ONTARIO, CANADA, N0B 1T0",Corporation,+1(519)833-0829,"MCCABE, JOSEPH VINCENT"
3794,GERALD SHTULL & ASSOCIATES O/B 3322653 CANADA INC.,"433 CHABANEL WEST, NORTH TW 1107, MONTREAL, QUEBEC, CANADA, H2N 2J9",Corporation,+1(514)939-6226,"SHTULL, JEFFREY"
3783,GFH UNDERWRITING AGENCY LTD.,"77, FOSTER CRESCENT, MISSISSAUGA, ONTARIO, CANADA, L5R 0K1",Wholesaler / MGA,+1(905)507-7151,"FIORAVANTI-ASHIKWE, DIANNA MARIE"
3437,GIBB INSURANCE BROKERS INC.,"535, SANDWICH ST SOUTH, UNIT #4, AMHERSTBURG, ONTARIO, CANADA, N9V3G5",Corporation,+1(519)736-8228,"GIBB, CHRISTOPHER JOSEPH"
2713,GIDLEY & ASSOCIATES INSURANCE BROKERS LTD.,"131, BAY STREET, BOX 719, GRAVENHURST, ONTARIO, CANADA, P1P 1V1",Corporation,+1(705)687-7233,"DARLING, JASON MYLES"
3,GILLONS' INS - EMO,"74, Front STREET, P.O. BOX 425, EMO, ONTARIO, CANADA, P0W 1E0",Corporation,807-482-2146,"McDONALD, TRACY RAE"
3469,GLOBAL CREDIT RISK MANAGEMENT INC.,"524, ROUGEMOUNT CRESCENT, OTTAWA, ONTARIO, CANADA, K4A 2Z8",Corporation,+1(613)702-5343,"MIDDLETON, ROBERT JOHN"
3577,GLOBAL TRADE CREDIT INSURANCE INC.,"11, Rossini Drive, RICHMOND HILL, ONTARIO, CANADA, L4E 0R5",Corporation,+1(905)237-5910,"ROSEN, STEPHEN LAWRENCE"
3671,"GREAT AMERICAN INSURANCE AGENCY, INC.","50-54519 , RGE RD, STURGEON COUNTY, ALBERTA, CANADA, T8R 1X7",Wholesaler / MGA,+1(513)369-5013,"MORIN, MICHELLE JEANNINE"
3257,GREG KELLY INSURANCE BROKERAGE LTD.,"27 BAY ST, P.O. BOX 496, BARRY'S BAY, ONTARIO, CANADA, K0J 1B0",Corporation,+1(613)756-0066,"KELLY, GREGORY T. MARTIN"
3269,GROUPASSUR INC.,"4929, JARRY EST. BUREAU 218, ST LEONARD, QUEBEC, CANADA, H1R 1Y1",Corporation,+1(514)861-6060,"SHELDON, PAUL KENNETH"
2823,GROUPE CYR & LYRAS INC.,"104, RUE DUBOIS, SAINT-EUSTACHE, QUEBEC, CANADA, J7P 4W9",Corporation,+1(450)472-5332,"SIMONEAU, PIERRE"
3361,GROUPE DPJL INC.,"185, ST JEAN BAPTISTE, BUREAU 100, CHATEAUGUAY, QUEBEC, CANADA, J6K 3B4",Corporation,+1(450)691-9913,"O'CONNOR, MATTHEW KEVIN"
3514,GROUPONE INSURANCE SERVICES INC.,"50, LEEK CRESCENT, SUITE 101, RICHMOND HILL, ONTARIO, CANADA, L4B 4J3",Wholesaler / MGA,+1(905)305-0852,"FRANKLIN, ADELINE KAYLA DON"
3,GUARDSMAN - BANCROFT,"200, HASTINGS ST NORTH, BANCROFT, ONTARIO, CANADA, K0L 1C0",Corporation,613-332-2647,"WATSON, THOMAS WILLIAM"
3271,GUILD/HMS INSURANCE GROUP INC.,"2830, VICTORIA AVE, BRANDON, MANITOBA, CANADA, R7B 3X1",Corporation,+1(204)729-4949,"MCGREGOR, BRETT WILLIAM"
873,GUNTER INSURANCE,"348, GUNTER SETTLEMENT ROAD, TRENTON, ONTARIO, CANADA, K8V 5P6",Sole Proprietor,+1(613)397-3060,"HUTCHINGS, JOHN LEE"
2326,H.T. WILSON'S INSURANCE SERVICE LIMITED,"147, QUEEN ST WEST, BRAMPTON, ONTARIO, CANADA, L6Y 1M4",Corporation,+1(905)451-3890,"BOLAND, KEVIN ALEXANDER"
3495,"HAGERTY CANADA, LLC","37, SANDIFORD DRIVE, SUITE #409, STOUFFVILLE, ONTARIO, CANADA, L4A 7Z4",Corporation,+1(877)922-9701,"FLOYD, CHRISTOPHER C."
1399,HALDIMAND INSURANCE BROKERS LTD.,"322, ARGYLE STREET S., CALEDONIA, ONTARIO, CANADA, N3W 1K8",Corporation,+1(905)765-2661,"HOWDEN, DENNIS JOHN"
2635,HAMBLY INSURANCE BROKERS LTD.,"1, KING STREET SOUTH, COOKSTOWN, ONTARIO, CANADA, L0L 1L0",Corporation,+1(705)458-4709,"PEPPLER, ROBERT GERALD"
2630,HARMONIA ASSURANCE INC.,"115, RUE DU TERMINUS O., ROUYN-NORANDA, QUEBEC, CANADA, J9X 2P7",Corporation,+1(819)764-6176,"SIMONEAU, PIERRE"
3835,HARRY KIHS INSURANCE BROKERS LTD.,"100, HIGHLAND ROAD, KITCHENER, ONTARIO, CANADA, N1L 2C9",Corporation,+1(519)822-9090,"MCCABE, JOSEPH VINCENT"
3771,HARVARD WESTERN INSURANCE O/B HARVARD WESTERN VENTURES INC.,"3615, QUANCE ST EAST, REGINA, SASKATCHEWAN, CANADA, S4V 3A4",Corporation,+1(306)791-4538,"HORDICHUK, MICHAEL JOHN"
934,HB GROUP INSURANCE MANAGEMENT LTD.,"5600, CANCROSS COURT, MISSISSAUGA, ONTARIO, CANADA, L5R 3E9",Corporation,+1(905)507-8660,"WATCHORN, DANIEL CLINTON"
3,HB GROUP- ST. JOHNS,"136, CROSBIE ROAD, SUITE 101, ST JOHNS, NF, CANADA, A1B 3K3",Corporation,800-265-2662,"WATCHORN, DANIEL CLINTON"
3331,HEART LAKE INSURANCE BROKERS INC.,"220, ADVANCE BLVD., SUITE #201, BRAMPTON, ONTARIO, CANADA, L6T 4J5",Corporation,+1(905)840-0064,"SPILAR, CHRISTOPHER JOHN"
953,HENNINGER INSURANCE & FINANCIAL SERVICES INC.,"342, KING ST WEST, OSHAWA, ONTARIO, CANADA, L1J 2J9",Corporation,+1(905)571-1042,"HENNINGER, THOMAS HEINZ"
963,HIER BRAININ MCEWEN CONS LTD,"8585, BOUL. ST. LAURENT, SUITE 400, MONTREAL, QUEBEC, CANADA, H2P 2M9",Corporation,+1(514)935-4544,"TISEO, PIERO"
3715,HIFA INSURANCE BROKERS INC.,"300 - 110, BURLOAK DRIVE, BURLINGTON, ONTARIO, CANADA, L3L 6B2",Corporation,+1(647)869-3847,"MCCABE, JOSEPH VINCENT"
3565,HIGHCOURT PARTNERS LIMITED,"560, 130 King St. West, Toronto, Ontario, Canada, M5X 1E4",Corporation,+1(647)931-2886,"CARLTON, JOHN DAVID"
3898,"HIIG UNDERWRITERS AGENCY (CANADA), LTD.","70 YORK ST, STE 1700, TORONTO, ONTARIO, CANADA, M5J 1S9",Wholesaler / MGA,+1(647)746-7173,"MOOR, DEBORAH LEE"
3013,HILLS INSURANCE SAUGEEN SHORES LTD.,"177, HIGH STREET, SOUTHAMPTON, ONTARIO, CANADA, N0H 2L0",Corporation,+1(519)797-3431,"HILLS, MICHAEL JOHN"
983,HOFMAN INSURANCE AGENCIES INC.,"5796, RUE FERRIER, SUITE 205, MONT ROYAL, QUEBEC, CANADA, H4P 1M7",Corporation,514-731-9439,"HOFMAN, ALAN"
3025,HOGARTH INSURANCE BROKERS LIMITED,"39 LONDON STREET EAST, TILLSONBURG, ONTARIO, CANADA, N4G 2K9",Corporation,+1(519)842-3677,"HOGARTH, WILLIAM ""BROCK"""
73,HOLMAN-MARKHAM (32021),"590, COUNTRY GLEN ROAD, MARKHAM, ONTARIO, CANADA, L6B 2M1",Corporation,,"HOLMAN, PAUL DAVID"
38,HOLMAN-RICHMOND HILL (R5590),"3, GLENAYR ROAD, RICHMOND HILL, ONTARIO, CANADA, L4B 2J5",Corporation,905-886-6115,"HOLMAN, PAUL DAVID"
993,HOOGASIAN INSURANCE BROKERS LIMITED,"38, JAMES STREET, ST CATHARINES, ONTARIO, CANADA, L2R 5B8",Corporation,+1(905)688-2402,"HOOGASIAN (KLIMEK), LAURA L."
3,HOPE & HARDER - CRYSTAL BEACH,"210, RIDLEWAY ROAD, CRYSTAL BEACH, ONTARIO, CANADA, L0S 1B0",Corporation,905-894-2974,"HARDER, J DAVID"
3679,HOUTEN INSURANCE SERVICES INC.,"200 TOWN CENTRE BLVD, UNIT 408, MARKHAM, ONTARIO, CANADA, L3R 8G5",Corporation,+1(905)305-8816,"ST. MARTIN, GILBERT J."
3734,HRT INSURANCE CONSULTING INC.,"83, HIGHLAND WOODS COURT, LONDON, ONTARIO, CANADA, N6C 5X2",Consultant,+1(519)851-7247,"TOTTEN, H ROSS"
3193,HSC INSURANCE INC.,"30, DUNCAN STREET, SUITE #501, TORONTO, ONTARIO, CANADA, M5V 2C3",Corporation,+1(416)360-0761,"DANIELS, CRISPIN"
3,HUB INTERNATIONAL- CALGARY,"410 - 722, FISHER STREET SE, CALGARY, ALBERTA, CANADA, T2H 2H8",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
3251,HUB INTERNATIONAL CANADA WEST ULC,"4350, STILL CREEK DR, BURNABY, BRITISH COLUMBIA, CANADA, V5C 0G5",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
3008,HUB INTERNATIONAL- HARROW,"49, KING STREET WEST, P.O. BOX 490, HARROW, ONTARIO, CANADA, N0R 1G0",Corporation,519-738-2228,
3008,HUB INTERNATIONAL- LASALLE,"5881, MALDEN ROAD, LASALLE, ONTARIO, CANADA, N9H 1S5",Corporation,519-969-9415,
3008,HUB INTERNATIONAL- LEAMINGTON,"98, TALBOT ST WEST, P.O. BOX 490, LEAMINGTON, ONTARIO, CANADA, NH8 3W6",Corporation,519-326-4455,
3397,HUB INTERNATIONAL MANITOBA LIMITED,"1661, PORTAGE AVE, 5, WINNIPEG, MANITOBA, CANADA, R3J 3T7",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
3008,HUB INTERNATIONAL ONTARIO LIMITED,"2265, UPPER MIDDLE ROAD EAST, SUITE #700, OAKVILLE, ONTARIO, CANADA, L6H 0G5",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
3008,HUB INTERNATIONAL- TECUMSEH,"13300, TECUMSEH ROAD EAST, SUITE #330, TECUMSEH, ONTARIO, CANADA, N8N 4R8",Corporation,519-735-8000,
3,HUB INTERNATIONAL-KINGSVILLE,"410, MAIN STREET, UNIT #5, KINGSVILLE, ONTARIO, CANADA, N9Y 2K5",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
23,HUB INTERNATIONAL-THAMESVILLE,"95, LONDON ROAD, THAMESVILLE, ONTARIO, CANADA, N0P 2K0",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
3,HUMBERVIEW-TILSONBURG,"19, RIDOUT STREET W, TILLSONBURG, ONTARIO, CANADA, N4G 2C8",Corporation,519-842-7584,"BORYS, STEFAN JAROSLAW"
3166,HUNTERS INTERNATIONAL INS. O/B HUNTERS INTERNATIONAL LTD.,"22, ST CLAIR E AVE, 1502, TORONTO, ONTARIO, CANADA, M4T 2S5",Corporation,+1(416)323-9300,"HUNTER, STEPHANIE BROOKE"
3,HURON VIEW - KINCARDINE,"226, QUEEN STREET, KINCARDINE, ONTARIO, CANADA,",Corporation,+1(519)396-0539,"SCOTT, JAMES RAYMOND"
3172,IBMG CANADA INC.,"3219A YONGE ST, TORONTO, ONTARIO, CANADA, M4N 2L3",Corporation,+1(416)485-9840,"HAAS, NORMAND G."
3,ICD INSURANCE BROKERS-BRADFORD,"21, HOLLAND STREET WEST, 2ND FLOOR, BRADFORD, ONTARIO, CANADA, L3Z 2B9",Corporation,,"ST. MARTIN, GILBERT J."
3403,ICON INSURANCE BROKERS LTD.,"1920 YONGE ST, STE 106, TORONTO, ONTARIO, CANADA, M4S 3E2",Corporation,+1(416)312-1340,"MANOLAKOS, ANASTASIA"
3226,ICSB LP,"383, DOVERCOURT DRIVE, WINNIPEG, MANITOBA, CANADA, R3Y 1G4",Partnership,+1(204)487-5000,"ALI, NAOMI ZABRINA"
1030,IDRIS INSURANCE BROKERS LTD.,"10815, BATHURST STREET, UNIT 16, RICHMOND HILL, ONTARIO, CANADA, L4C 9Y2",Corporation,+1(905)508-7772,"JAMIESON, JAMES RICHARD"
3958,IGNITE SERVICES INC.,"615 KUMPF DRIVE, STE 500, WATERLOO, ONTARIO, CANADA, N2V 1K8",Corporation,+1(519)340-1000,"LESLIE, JOHN DAVID"
3206,IN TECH RISK MANAGEMENT INC.,"3, CHURCH STREET, SUITE 400, TORONTO, ONTARIO, CANADA, M5E 1M2",Consultant,+1(416)348-9111,"ROBERTS, RORY M."
3230,INDEMNIS TRADE RISK MANAGEMENT LIMITED,"1408, BRACKENCREST RD, MISSISSAUGA, ONTARIO, CANADA, L5G2W5",Corporation,+1(416)238-1017,"LEONARD, THOMAS JAMES"
3192,INOVA INSURANCE BROKERS INC.,"3100, BOUL LE CARREFOUR, 560, LAVAL, QUEBEC, CANADA, H7T 2K7",Corporation,+1(450)934-6611,"BARRY, JEAN-FRANCOIS"
3564,INROADS INSURANCE BROKERS INC.,"450, BRONTE STREET SOUTH, UNIT 113, MILTON, ONTARIO, CANADA, L9T 8T2",Corporation,+1(905)299-7671,"MACDONALD, JAMES NORMAN D."
3105,INSURANCE EXECUTIVES BROKERS & CONSULTANTS INC.,"3100, RIDGEWAY DRIVE, UNIT #8, MISSISSAUGA, ONTARIO, CANADA, L5L 5M5",Corporation,+1(905)569-1228,"MOLINARO, SILVIA"
3,INSURANCE HERO-COURTICE,"114, TURNBERRY CRESCENT, COURTICE, ONTARIO, CANADA,",Corporation,,"RAYMOND, GREG A."
3581,INSURANCE HUNTER SERVICES INC.,"3600, RHODES DRIVE, WINDSOR, ONTARIO, CANADA, N8W 5A4",Corporation,+1(519)257-5919,"SAVAGE, STEPHEN HARRIS"
3464,INSURANCE INSIGHT INC.,"1333, DORVAL DRIVE, SUITE #102, OAKVILLE, ONTARIO, CANADA, L6M 4G2",Corporation,+1(905)766-4613,"SPROULE, DAVID MICHAEL"
3335,INSURANCE SPECIALTY GROUP (KINGSTON) O/B 6916724 CAN INC,"27, QUEEN ST, PORT HOPE, ONTARIO, CANADA, L1A 2Y8",Corporation,+1(705)742-4245,"KRUK, GREGORY R.J."
3856,INSURANCEHERO.CA O/B 9373551 CANADA INC.,"289, CEDAR STREET, SUITE 200, SUDBURY, ONTARIO, CANADA, P3B 1M8",Corporation,+1(705)586-3630,"RAYMOND, GREG A."
3282,INSURE EXACT INSURANCE BROKERS LTD.,"545, MEADOW WOOD ROAD, MISSISSAUGA, ONTARIO, CANADA, L5J 2S4",Corporation,+1(905)403-8251,"LEROUX, CHRISTOPHER E"
3538,INSUREIT GROUP INC.,"800 DENISON ST, STE 200, MARKHAM, ONTARIO, CANADA, L3R 5M9",Corporation,+1(905)752-3600,"PALERMO, ANTHONY"
3,INSUREIT GROUP- RICHMOND HILL,"9325, YONGE STREET S., UNIT#126, RICHMOND HILL, ONTARIO, CANADA, L4C 0A8",Corporation,905-237-2905,"PALERMO, ANTHONY"
3876,INSURELINE BROKERS (VIP) O/B 9358498 CANADA INC.,"4000, STEELES W AVE, SUITE 205, WOODBRIDGE, ONTARIO, CANADA, L4L 4V9",Corporation,+1(416)887-0123,"MORRIS, PETER ROBERTSON"
3934,INSURELINE BROKERS INC.,"2636, SHAUGHNESSY STREET, PORT COQUITLAM, BRITISH COLUMBIA, CANADA, V3C 3G6",Corporation,+1(604)695-7678,"KANJI, ALY"
3804,INSUREU! BROKERS INC.,"125, TOPFLIGHT DRIVE, MISSISSAUGA, ONTARIO, CANADA, L5S 1Y1",Corporation,+1(289)401-1810,"MAKKAR, SANJAY"
3943,INSUREWISE BROKERAGE INC.,"#715- 18 WYNFORD DRIVE, NORTH YORK, ONTARIO, CANADA, M3C 3S2",Corporation,+1(416)383-0901,"MCCABE, JOSEPH VINCENT"
3847,IQ INSURANCE SERVICES O/B IQ INSURANCE INC.,"380 - 260, GRANVILLE ST, VANCOUVER, BRITISH COLUMBIA, CANADA, V6H 3V3",Corporation,+1(416)543-2409,"PROVENZANO, TIMOTHY"
3433,IRIDIUM RISK SERVICES INC.,"1100, BOW VALLEY SQUARE 3, 255 FIFITH AVENUE SW, CALGARY, ALBERTA, CANADA, T2P 3",Corporation,403-263-9654,"SWIERSTRA, ROGER LEO"
3742,IRONSHORE CANADA LTD.,"333, BAY STREET, SUITE 1120, TORONTO, ONTARIO, CANADA, M5H 2R2",Wholesaler / MGA,416-216-2273,"REID, ANDREW FRASER"
3607,IVANTAGE INSURANCE BROKERS INC,"27, ALLSTATE PARKWAY, SUITE #101, MARKHAM, ONTARIO, CANADA, L3R 5P8",Corporation,+1(905)948-3599,"PETRAMALA, GABRIELE"
3762,IVES INSURANCE BROKERS (2014) O/B 2408308 ONTARIO LTD.,"347, MAIDSTONE AVE EAST, ESSEX, ONTARIO, CANADA, N8M 2Y4",Corporation,+1(519)776-7371,"IVES, JEFFREY MICHAEL"
3330,J.J.I. RISK MANAGEMENT & INSURANCE SOLUTIONS LTD.,"53, BREEZE DRIVE, BRADFORD, ONTARIO, CANADA, L3Z 3A6",Consultant,+1(905)775-0387,"DANIELS, CRISPIN"
1394,J.J.McATEER & ASSOCIATES INCORPORATED,"45, MCINTOSH DRIVE, MARKHAM, ONTARIO, CANADA, L3R 8C7",Corporation,+1(905)946-8655,"McATEER, JOHN J."
3830,J.M. JOHNSON INS AGENCIES (P.W) O/B 6598839 MANITOBA LTD,"1885, GRANT AVE., WINNIPEG, MANITOBA, CANADA, R3N 1Z2",Corporation,+1(204)895-7248,"LA CROIX, SCOTT RANDALL"
3188,J.T. INSURANCE SERVICES (CANADA) INC.,"MAIN FLOOR, LONDON PLACE, 1177 HORNBY STREET, VANCOUVER, BRITISH COLUMBIA, CANAD",Corporation,+1(604)684-7291,"CLAY, JAMES ROY"
3167,JAIMAC RISK MANAGEMENT INC.,"333, PRESTON STREET, SUITE 905, OTTAWA, ONTARIO, CANADA, K1S 5N4",Corporation,+1(613)321-3447,"TURNER, PAUL G."
338,JAMES CAMPBELL INSURANCE BROKER LTD,"33 Toronto Street North, P.O. Box 1540, Uxbridge, Ontario, Canada, L9P 1E6",Corporation,+1(905)852-9191,"JAMES, LARRY DAVID"
3,JARDINE LLOYD- AYR,"126, EARL THOMPSON ROAD, AYR, ONTARIO, CANADA, N0B 1E0",Corporation,,"DANIELS, CRISPIN"
3875,JARRETT THOMPSON INSURANCE AND FINANCIAL SERVICES INC.,"900, GREENBANK RD, SUITE #200, NEPEAN, ONTARIO, CANADA, K2J 1S8",Corporation,+1(613)825-3535,"MCCABE, JOSEPH VINCENT"
2393,JOHN D. WARNER INSURANCE BROKERS INC.,"215, SYDNEY STREET, CORNWALL, ONTARIO, CANADA, K6H 3H3",Corporation,+1(613)932-7210,"WARNER, JOHN DOUGLAS"
630,JOHN R. DUFFY INSURANCE BROKERS LIMITED,"7725, BIRCHMOUNT ROAD, UNIT # 15, MARKHAM, ONTARIO, CANADA, L3R 9X3",Corporation,+1(905)479-2013,"DUFFY, BRIAN NOLAN"
31,JOHNSON- BURLINGTON,"3310, SOUTH SERVICE ROAD, SUITE #206, BURLINGTON, ONTARIO, CANADA, L7N 3M6",Corporation,905-632-3022,
39,"JOHNSON- DARTMOUTH, NS","137, VENTURE RUN, SUITE 200, DARTMOUTH, NOVA SCOTIA, CANADA, B3B 0L9",Corporation,,
43,"JOHNSON- DIEPPE, NB","1040 CHAMPLAIN ST, STE 200, DIEPPE, NEW BRUNSWICK, CANADA, E1A 8L8",Corporation,,
34,JOHNSON- KANATA,"471, HAZELDEAN ROAD, SUITE 7, KANATA, ONTARIO, CANADA, K2L 4B8",Corporation,,
35,JOHNSON- PICKERING,"1305, PICKERIN PARK WAY, SUITE 800, PICKERING, ONTARIO, CANADA, L1V 3P2",Corporation,,
33,JOHNSON- RICHMOND HILL,"1595, 16th AVENUE, SUITE 700, RICHMOND HILL, ONTARIO, CANADA, L4B 3S5",Corporation,,
36,"JOHNSON- ST. JOHN'S, NL","10, FACTORY LANE, ST JOHN'S, NEWFOUNDLAND AND LABRADOR, CANADA, A1C",Corporation,,
32,JOHNSON- TORONTO,"18, SPADINA ROAD, TORONTO, ONTARIO, CANADA, M5R 2S8",Corporation,,
3065,JONES & ASSOCIATES INSURANCE (2002) INC.,"521, MEMORIAL AVENUE, THUNDER BAY, ONTARIO, CANADA, P7B 3Y6",Corporation,+1(807)766-2086,"JONES, JEFFREY MICHAEL"
3,JONES BROWN - VANCOUVER,"609, GRANVILLE STREET, SUITE 805, VANCOUVER, BRITISH COLUMBIA, CANADA, V7Y 1G5",Corporation,+1(416)408-1920,"HAWKRIGG, JOHN RICHARD"
3,JOSSLIN - WELLESLEY,"1204, QUEEN'S BUSH RD., WELLESLEY, ONTARIO, CANADA, N0B 2T0",Corporation,519-656-2065,"WAGLER, DONALD C"
3892,JSP INSURANCE & FINANCIAL SERVICES INC.,"2131, Williams Parkway E, 1, BRAMPTON, ONTARIO, CANADA, L6S5Z4",Corporation,+1(905)793-3535,"GOSAL, PAWANJIT"
2839,JUDY E. FARRELL INSURANCE BROKER LTD.,"447, PEMBROKE STREET WEST, PEMBROKE, ONTARIO, CANADA, K8A 5N8",Corporation,+1(613)732-4719,"FARRELL, JUDITH ELAINE"
3822,JUSTICE RISK SOLUTIONS INC.,"204, RHODES AVE, TORONTO, ONTARIO, CANADA, M4L 3A1",Corporation,+1(416)317-4481,"DANIELS, CRISPIN"
