Reg Num,Name,Address,Status,Phone,Broker
3418,"ROSENBERG & PARKER OF CANADA, INC.","4211, YONGE STREET, SUITE #205, TORONTO, ONTARIO, CANADA, M2P 2A9",Corporation,+1(416)218-1280,"THOMPSON, SHEILA E."
3430,ROUTH CHOVAZ INSURANCE BROKERS INC.,"#203- 2351 ROYAL WINDSOR DRIVE, MISSISSAUGA, ONTARIO, CANADA, L5J 4S7",Corporation,+1(905)919-1382,"MCCABE, JOSEPH VINCENT"
1914,SAFETY INSURANCE SERVICE (1959) LIMITED,"2375, SKYMARK AVENUE, MISSISSAUGA, ONTARIO, CANADA, L4W 4Y6",Corporation,+1(416)259-4625,"TOSTE, M. FATIMA"
3489,SALVATORE INSURANCE BROKERS LIMITED,"1, PINE HILL DRIVE, UNIT 2, LOWER SACKVILLE, NOVA SCOTIA, CANADA, B4C 1N4",Corporation,+1(902)865-0025,"SALVATORE, JOHN DAVID"
14,SECURE - ELORA,"294, MILL STREET EAST, SUITE 1-12A, ELORA, ONTARIO, CANADA,",Corporation,,"MCGLYNN, RANDOLPH BRENT"
4,SECURE - ORANGEVILLE,"85, RIDDELL ROAD, ORANGEVILLE, ONTARIO, CANADA, L9W 4Z6",Corporation,519-940-0725,"MCGLYNN, RANDOLPH BRENT"
3674,SENTINEL RISK INSURANCE GROUP LIMITED,"193 AYLMER STREET NORTH, BOX 385, PETERBOROUGH, ONTARIO, CANADA, K9J 6Z3",Corporation,+1(705)742-4245,"KRUK, GREGORY R.J."
4013,SHARP INSURANCE O/B GEMSTAR HOLDINGS LTD.,"300- , 1331 MACLEOD TRAIL SE, CALGARY, ALBERTA, CANADA, T2G 1E1",Corporation,+1(403)590-2008,"ROGERS, PETER ROBERT"
1714,SHEPHERD GENERAL INSURANCE INC.,"140, WENDELL AVE., SUITE 9, TORONTO, ONTARIO, CANADA, M9N 3R2",Corporation,+1(416)249-1700,"SHEPHERD, NEIL WILLIAM"
4114,SHEPPARD INSURANCE SERVICE AND RISK MANAGEMENT INC.,"14315, 118 NW AVE, SUITE 118, EDMONTON, ALBERTA, CANADA, T5L 4S6",Corporation,+1(780)784-2582,"BAKER, CAMERON JAMES"
4,SHOLDICE-BRUSSELS,"470 TURNBERRY ST, BOX 69, BRUSSELS, ONTARIO, CANADA, N0G 1H0",Corporation,519-887-6100,"ORR, RICHARD"
2548,SIGNATURE INSURANCE BROKERS INC.,"111, ZENWAY BLVD, 39, WOODBRIDGE, ONTARIO, CANADA, L4H 3H9",Corporation,+1(905)264-0955,"LE, DUY PHAM"
4060,SLS INSURANCE BROKERS LTD.,"F120 - 155 FROBISHER DRIVE, WATERLOO, ONTARIO, CANADA, N2V 2E1",Corporation,+1(647)963-2520,"CARROLL, RANDY DAVID"
3624,SMITH & BRADLEY'S INSURANCE LTD.,"1518, SCOTT STREET, OTTAWA, ONTARIO, CANADA, K1Y 2N5",Corporation,+1(613)836-2473,"ELLIOTT, STACY LEE"
3643,SOUTH WESTERN INSURANCE GROUP LIMITED,"401, THE WEST MALL, SUITE #700, TORONTO, ONTARIO, CANADA, M9C 5J5",Wholesaler / MGA,+1(416)642-6976,"BARCLAY, JOHN ALEXANDER"
4,SOUTH WESTERN-HANNON,"64, SUNDANCE CRES, HANNON, ONTARIO, CANADA, L0R 1P0",Wholesaler / MGA,,"BARCLAY, JOHN ALEXANDER"
4012,SPADAFORA INSURANCE SERVICES INCORPORATED,"1275 WALKER ROAD, UNIT #9, WINDSOR, ONTARIO, CANADA, N8Y 4X9",Corporation,+1(226)348-0061,"MCCABE, JOSEPH VINCENT"
2043,SPEAKER & PIUNI LTD,"1224, GARRISON ROAD, P.O. BOX 1405, FORT ERIE, ONTARIO, CANADA, L2A 1P1",Corporation,+1(905)871-3594,"TUDHOPE, BROCKETT"
3874,SPECIAL RISK INSURANCE MANAGERS LTD.,"#103 - 8411 200TH STREET, LANGLEY, BRITISH COLUMBIA, CANADA, V2Y 0E7",Wholesaler / MGA,+1(604)888-0050,"WOODALL, WILLIAM MARK"
4,SPECIALTY RICK - WINNIPEG,"179, McDERMONT AVENUE, SUITE 108, WINNIPEG, MANITOBA, CANADA, R3B 0S1",Wholesaler / MGA,,"RISTOLA, MARK ALLEN"
4,SPRIGGS INS-ANGUS,"189, MILLS STREET , UNIT B , ANGUS, ONTARIO, CANADA,",Corporation,705-424-7191,"SPRIGGS, ROGER ADAM"
2048,SPRIGGS INSURANCE BROKERS LIMITED,"159, CHURCH STREET, OAKVILLE, ONTARIO, CANADA, L6J 1N1",Corporation,+1(905)844-9232,"SPRIGGS, ROGER ADAM"
4,ST CLAIR- LONDON,"127- , 4056 MEADOWBROOK, LONDON, ONTARIO, CANADA,",Corporation,519-691-2539,"MINGAY, JAMES PETER"
3654,ST. CLAIR INSURANCE BROKERS INC.,"133340, LANOUE ST, TECUMSEH, ONTARIO, CANADA, N8N 5E1",Corporation,+1(866)308-9307,"MINGAY, JAMES PETER"
543,STAN DARLING INSURANCE INC.,"178, ONTARIO STREET, BOX 540, BURKS FALLS, ONTARIO, CANADA, P0A 1C0",Corporation,+1(705)382-2902,"DARLING, JASON MYLES"
4,STEWART INSURANCE-PORT PERRY,"181, PERRY STREET, Unit G3, PORT PERRY, ONTARIO, CANADA, L9L 1B8",Corporation,,"MORRISON NICHOLLS, E. MARLENE"
4,STONERIDGE-MISSISSAUGA#1,"145, TRADERS E BLVD, 3, MISSISSAUGA, ONTARIO, CANADA, L4Z 3L3",Corporation,,"ANDERSON, TERRY VAUGHN"
41,SURNET-Bancroft,"294, Hastings St. N., BANCROFT, ONTARIO, CANADA, K0L 1C0",Corporation,613-332-3586,"THOMPSON, KELLY JEAN"
40,SURNET-Bowmanville,"28, Clayton Crescent, BOWMANVILLE, ONTARIO, CANADA, L1C 4P3",Corporation,905-623-2775,"THOMPSON, KELLY JEAN"
34,SURNET-Kitchener,"123, Stanley Ave., KITCHENER, ONTARIO, CANADA, N2K 3V9",Corporation,519-489-5051,"THOMPSON, KELLY JEAN"
43,SURNET-SCARBOROUGH,"707- , 88 GRANGEWAY AVENUE, SCARBOROUGH, ONTARIO, CANADA, M1H 0A2",Corporation,,"THOMPSON, KELLY JEAN"
42,SURNET-WATERLOO,"295 WEBER ST NORTH, UNIT #4, WATERLOO, ONTARIO, CANADA, N2J 3H8",Corporation,519-489-9051,"THOMPSON, KELLY JEAN"
3451,SUSSEX CORPORATE RISK INC.,"223 COLONNADE ROAD, STE 116, OTTAWA, ONTARIO, CANADA, K2E 7K3",Corporation,+1(613)224-0385,"GIANNOUKOS, GEORGE"
3840,SYM-TECH DEALER SERVICES O/B SYM-TECH INC.,"150, WEST BEAVER CREEK, RICHMOND HILL, ONTARIO, CANADA, L4B 1B4",Wholesaler / MGA,+1(416)801-4929,"MILDON, CHRISTOPHER"
3164,SYNERGY INSURANCE SERVICES INC,"16, BILTMORE COURT, MARKHAM, ONTARIO, CANADA, L3S 3S9",Corporation,416-238-1113,"HILLCOFF, KENNETH LESLIE"
4160,SYNERGY UNDERWRITERS LIMITED,"245, FAIRVIEW MALL DR, SUITE 302, NORTH YORK, ONTARIO, CANADA, M2J 4T1",Corporation,+()416-218-5775,"GUARINI, ANTONIO ""TONY"""
445,T.G. COLLEY & SONS LIMITED,"34, HARVARD ROAD, GUELPH, ONTARIO, CANADA, N1G 4V8",Corporation,+1(519)824-4040,"COLLEY, TODD ANDREW"
4,TANGRI BMT MISSISSAUGA,"7370, BRAMALEA ROAD, UNIT #17, MISSISSAUGA, ONTARIO, CANADA, L5S 1N6",Corporation,905-405-1200,"BERGERON, JOEL GERARD JOSEPH"
2134,TAYLOR FORDER INSURANCE BROKERS LTD.,"169, NORTH STREET, PORT PERRY, ONTARIO, CANADA, L9L 1B7",Corporation,+1(905)985-8416,"MICHEL, JENNIFER LYNN"
2141,TENCH-MACDIARMID INSURANCE BROKERS LTD.,"C/O J.G. RIVET BROKERS LIMITED, 229 MAIN STREET, STURGEON FALLS, ONTARIO, CANADA",Corporation,+1(705)753-0130,"RIVET, JEAN-LUC"
2604,THE MERIT GROUP INSURANCE BROKERS INC.,"759, HYDE PARK RD, 100, LONDON, ONTARIO, CANADA, N6H 3S3",Corporation,+1(519)657-5500,"PITCHELL, CRAIG S."
4,THE STANDARD - SIOUX LOOKOUT,"34, FRONT STREET, BOX 68, SIOUX LOOKOUT, ONTARIO, CANADA, P8T 1A1",Corporation,807-737-1580,"FORSYTH, GARY PETER"
3471,THE STANDARD INSURANCE BROKERS (RED LAKE) LTD.,"319 SECOND ST SOUTH, PO BOX 2890, KENORA, ONTARIO, CANADA, P9N 3X8",Corporation,8074683333,"FORSYTH, GARY PETER"
4046,THEJUDGE CANADA LIMITED,"120 ADELAIDE ST WEST, STE 2500, TORONTO, ONTARIO, CANADA, M5H 1T1",Corporation,+1(416)238-6730,"DANIELS, CRISPIN"
2149,THEORET MARTEL INSURANCE BROKERS,"1, MAIN E ST, HAWKESBURY, ONTARIO, CANADA, K6A 1A1",Partnership,+1(613)632-4118,"MARTEL, SHAWN THOMAS"
4105,THOMAS MILLER SPECIALTY UNDERWRITING AGENCY LIMITED,", PO BOX 61041, MAPLE GROVE VILLAGE, OAKVILLE, ONTARIO, CANADA, L6J 7P5",Wholesaler / MGA,+()647-746-7173,"MOOR, DEBORAH LEE"
4124,THUNDERBALL INVESTMENTS INC.,", BOX 77, RIDGEVILLE, ONTARIO, CANADA, L0S 1M0",Consultant,+1(905)732-8228,"MCAVOY, TIMOTHY GEORGE"
4113,TITAN INSURANCE BROKERS INC.,"20, MARITIME ONTARIO BLVD, STE 220, BRAMPTON, ONTARIO, CANADA, L6S 0E7",Corporation,+()905-799-9942,"SHEEHAN, EDWARD MICHAEL"
3634,TOPBIN INSURANCE SOLUTIONS INC.,"400, LAKE STREET, ST CATHARINES, ONTARIO, CANADA, L2N 4H4",Corporation,+1(877)633-9566,"CERCA, KAREN LEE"
4116,TREBUCHET INSURANCE BROKERS LTD.,"488, WELLINGTON W ST, SUITE 202, TORONTO, ONTARIO, CANADA, M5V 1E3",Corporation,+()416-203-2553,"MCGREGOR, JAMES"
3456,TREDD INSURANCE BROKERS INC.,"141, ADELAIDE ST WEST, SUITE 1410, TORONTO, ONTARIO, CANADA, M5H 3L5",Corporation,+1(416)306-2880,"SILVEIRA, ISABEL"
4087,Trehan & Associates Insurance Brokers Limited,"2780, SKYMARK AVE, UNIT #9, MISSISSAUGA, ONTARIO, CANADA, L4W 5A7",Corporation,+1(647)988-7012,"TREHAN, SATYAM"
2946,TRIBAL CUSTOM INSURANCE SERVICES INC.,"1000, DEGURSE DRIVE, SUITE 2, SARNIA, ONTARIO, CANADA, N7T 7H5",Corporation,+1(519)332-4894,"PETERS, BURK D."
4014,TRIDENT INSURANCE BROKERS INC.,"2978, ISLINGTON AVENUE, SUITE 203, NORTH YORK, ONTARIO, CANADA, M9L 2K6",Corporation,+1(416)775-9452,"OBERKOVYCH, MYKOLA (NICK)"
2184,TRIGON INSURANCE BROKERS LTD.,"2412, KALADAR AVE., OTTAWA, ONTARIO, CANADA, K1V 8C1",Corporation,+1(613)520-4108,"HA, JOSEPH"
3741,TRINITY UNDERWRITING MANAGERS LTD.,"55 YORK ST, STE 400, TORONTO, ONTARIO, CANADA, M5J 1R7",Wholesaler / MGA,+1(416)306-2857,"MCLACHLAN, MICHAEL STUART"
3084,TRI-QUEST MARKETING INC.,"291, UPPER HIGHLAND CRESCENT, NORTH YORK, ONTARIO, CANADA, M2P 1V4",Corporation,+1(416)930-0518,"LESLIE, JOHN DAVID"
3984,TUQUE INC.,"60 RENFREW DRIVE, STE 320, MARKHAM, ONTARIO, CANADA, L3R 0E1",Corporation,+1(647)505-5131,"ST. MARTIN, GILBERT J."
3574,UNIONLINK INSURANCE BROKERS INC.,"1-754 , FALCONBRIDGE HWY, SUDBURY, ONTARIO, CANADA, P3A 5X5",Corporation,855-530-9787,"MCGREGOR, RAY"
4161,UNIQUE RISKS LTD.,"1100, BURLOAK DR, SUITE 300, BURLINGTON, ONTARIO, CANADA, L7L 6B2",Wholesaler / MGA,+()905-334-6971,"FARQUHAR, JOHN D."
3834,UNITEDLINK INSURANCE BROKERS LTD.,"1390 KINGSWAY, UNIT 1, SUDBURY, ONTARIO, CANADA, P3B 0A3",Corporation,+1(705)222-5465,"MCGREGOR, RAY"
3524,UNITY MANAGING UNDERWRITERS LIMITED,"245, FAIRVIEW MALL DRIVE, SUITE #302, TORONTO, ONTARIO, CANADA, M2J 4T1",Corporation,+1(416)218-5775,"GUARINI, ANTONIO ""TONY"""
2204,UNITY REALTY & INSURANCE INC.,"229, GLEN PARK AVE, TORONTO, ONTARIO, CANADA, M6B 2E2",Corporation,+1(416)781-5638,"MINICUCCI, JEFFREY M."
3438,VEZINA ASSURANCE INC.,"4374, AVE PIERRE-DE COUBERTIN, MONTREAL, QUEBEC, CANADA, H1V 1A6",Corporation,+1(514)257-5155,"VEZINA, PATRICE"
3402,VP INSURANCE BROKERS LTD.,"14-260 , EDGELEY BLVD., CONCORD, ONTARIO, CANADA, L4K 3X4",Corporation,4163567124,"PISANO, VITO"
1453,W C MCLAUGHLIN LTD,"2950, KENNEDY ROAD, SUITE 201, SCARBOROUGH, ONTARIO, CANADA, M1V 1T1",Corporation,+1(416)299-4142,"TABOROWSKI, THOMAS G."
432,W. CLYDE ROBERTSON INSURANCE LIMITED,"5805, WHITTLE ROAD, SUITE 204, MISSISSAUGA, ONTARIO, CANADA, L4Z 2J1",Corporation,+1(905)890-6202,"ROBERTSON, PATRICK JOSEPH"
1947,W. H. SCRIVENS & SON LIMITED,"270, MACLAREN ST., OTTAWA, ONTARIO, CANADA, K2P 0M3",Corporation,+1(613)236-9101,"SCRIVENS, PETER WILLIAM"
244,W.C. BURGESS INSURANCE SERVICES LTD.,"16, CENTRAL AVENUE EAST, BROCKVILLE, ONTARIO, CANADA, K6V 1W4",Corporation,+1(613)342-1405,"FOAN, GREGORY WILLIAM"
1436,W.W.D. MCGLENNON INSURANCE BROKER LIMITED,"32, KING ST E, P.O.BOX 327, COLBORNE, ONTARIO, CANADA, K0K 1S0",Corporation,+1(905)355-2530,"MCGLENNON, DAVID W."
2274,WARDELL INSURANCE LTD.,"431, BRANT STREET, BURLINGTON, ONTARIO, CANADA, L7R 2G3",Corporation,+1(905)634-5549,"PINNINGTON, STEVE"
4131,WARNICA & ASSOCIATES INSURANCE INC.,"3602, HENSHAW PL, BURLINGTON, ONTARIO, CANADA, L7N 3X1",Corporation,+()905-632-5768,"MCCABE, JOSEPH VINCENT"
4076,WELLCARE INSURANCE CORPORATION,"50 WEST WILMOT STREET, UNIT 6, RICHMOND HILL, ONTARIO, CANADA, L4B 1M5",Corporation,+1(905)695-2080,"JAITLEY, RISHI"
4,WESTERN FINANCIAL-WEST KELOWNA,"108-3480 , CARRINGTON ROAD, WEST KELOWNA, BRITISH COLUMBIA, CANADA, V4T 3C1",Corporation,250-707-6810,"FRIESEN, JUSTIN A."
4031,WESTMOUNT GUARANTEE INSURANCE GROUP INC.,"600 COCHRANE DRIVE, STE 205, MARKHAM, ONTARIO, CANADA, L3R 5K3",Corporation,+1(416)366-3018,"PUDDY, MARC W.J."
4,WILL INS-TILBURY,"40, QUEEN STREET SOUTH, TILBURY, ONTARIO, CANADA, N0P 2L0",Corporation,,"WILL, DENNIS EDWARD"
2314,WILL INSURANCE BROKERS LTD,"148, ERIE STREET NORTH, LEAMINGTON, ONTARIO, CANADA, N8H 3A2",Corporation,+1(519)326-5746,"WILL, DENNIS EDWARD"
1844,WILLIS CANADA INC.,"100, KING STREET WEST, SUITE #4700, TORONTO, ONTARIO, CANADA, M5X 1E4",Corporation,+1(416)646-3187,"TORR, ANDREW EDWARD"
3497,WILLIS RE INC.,"100 King Street, , Suite 4700, TORONTO, ONTARIO, CANADA, M5X 1B5",Corporation,+1(212)915-8445,"LITTELL, DAVID JOSHUA"
4051,WILSON M. BECK INSURANCE SERVICES (KELOWNA) INC.,"ATTN: KAREN KILBREI, #1040- 250 WELLINGTON STREET, TORONTO, ONTARIO, CANADA, M5",Corporation,+1(250)878-3208,"KILBREI, KAREN ELAINE"
2342,WOODS HODGINS INSURANCE BROKER LIMITED,"170, AILSA CRAIG MAIN ST, PO Box 130, AILSA CRAIG, ONTARIO, CANADA, N0M 1A0",Corporation,+1(519)293-3295,"HODGINS, KEVIN R"
2344,WORDEN INSURANCE & FINANCIAL SERVICES LTD.,"172, KING STREET EAST, SUITE #300, OSHAWA, ONTARIO, CANADA, L1H 1B7",Corporation,+1(905)579-1317,"STANTON, DONALD BRUCE"
4,WYATT DOWLING-WINNIPEG,"1353, McPHILLIPS STREET, WINNIPEG, MANITOBA, CANADA, R2X 3A6",Corporation,204-949-2620,"FRIESEN, JUSTIN A."
3024,YORK ALLIANCE INSURANCE BROKERS INC.,"50, BUR OAK AVENUE, UNIT #5, MARKHAM, ONTARIO, CANADA, L6C 0A2",Corporation,+1(905)888-7900,"WOODROFFE, KEVIN"
24,YOUNGS INSURANCE-MISSISSAUGA,"2345, ARGENTIA ROAD, SUITE 100B, MISSISSAUGA, ONTARIO, CANADA,",Corporation,519-979-9989,"FERGUSSON, GORDON EDWARD"
4,YOUNGS INSURANCE-SAULT STE MAR,"126, GREAT NORTHERN ROAD, SAULT STE MARIE, ONTARIO, CANADA, P6B 4Z1",Corporation,705-759-9191,"FERGUSSON, GORDON EDWARD"
4,ZEHR INSURANCE - WATERLOO,"279, WEBER STREET NORTH, UNIT #16, WATERLOO, ONTARIO, CANADA, N2J 3H8",Corporation,519-746-5900,"ZEHR, JOHN GERRIT"
3954,ZENSURANCE BROKERS INC. O/A ZENSURANCE,"200, UNIVERSITY AVE, 1302, TORONTO, ONTARIO, CANADA, M5H 3C6",Corporation,+1(416)770-7674,"MCBRIDE, BENNETT E."
